user_id,experiment_group,device_type,traffic_source,region,landing_page,sessions,avg_session_duration_sec,pages_viewed,signed_up,purchased,order_value,revenue
USER-04657,control,Desktop,Organic Search,West,Pricing,7,237.0,7.6,1,0,136.88,0.0
USER-04658,treatment,Desktop,Organic Search,South,Features,5,270.4,6.3,1,1,152.44,152.44
USER-04659,control,Mobile,Organic Search,North,Features,2,297.5,5.7,0,0,116.29,0.0
USER-04660,treatment,Tablet,Email,South,Homepage,6,245.8,7.8,1,0,147.33,0.0
USER-04661,treatment,Desktop,Organic Search,North,Homepage,3,224.6,4.9,1,0,100.97,0.0
USER-04662,control,Mobile,Social,West,Features,5,212.6,6.7,0,0,91.97,0.0
USER-04663,control,Desktop,Organic Search,East,Features,3,223.5,3.7,0,0,154.22,0.0
USER-04664,treatment,Mobile,Paid Search,North,Homepage,5,341.6,4.4,0,0,78.17,0.0
USER-04665,control,Mobile,Social,South,Features,3,277.6,9.2,0,0,118.68,0.0
USER-04666,control,Mobile,Paid Search,South,Features,4,191.5,8.0,1,0,64.78,0.0
USER-04667,control,Tablet,Social,North,Pricing,3,143.4,6.2,0,0,73.03,0.0
USER-04668,treatment,Mobile,Social,East,Homepage,6,219.8,6.4,0,0,117.33,0.0
USER-04669,control,Mobile,Organic Search,North,Features,2,240.5,5.4,0,0,159.41,0.0
USER-04670,control,Tablet,Organic Search,North,Pricing,2,242.1,6.8,0,0,123.73,0.0
USER-04671,treatment,Desktop,Paid Search,North,Pricing,4,353.8,8.1,1,1,173.39,173.39
USER-04672,control,Desktop,Organic Search,South,Pricing,6,220.8,6.5,0,0,128.3,0.0
USER-04673,control,Desktop,Email,West,Features,6,232.6,6.3,1,0,85.52,0.0
USER-04674,treatment,Desktop,Paid Search,West,Homepage,4,308.6,6.7,1,0,126.27,0.0
USER-04675,treatment,Mobile,Email,South,Features,4,147.1,8.2,0,1,142.26,142.26
USER-04676,treatment,Mobile,Paid Search,South,Homepage,5,215.1,7.0,0,0,118.06,0.0
USER-04677,treatment,Mobile,Organic Search,East,Pricing,1,279.4,9.7,0,0,117.62,0.0
USER-04678,control,Desktop,Email,South,Features,5,267.4,8.2,0,0,131.91,0.0
USER-04679,treatment,Mobile,Organic Search,South,Pricing,1,232.5,7.1,0,0,85.5,0.0
USER-04680,control,Mobile,Email,West,Pricing,6,172.2,5.7,0,0,81.14,0.0
USER-04681,treatment,Desktop,Organic Search,North,Pricing,9,234.9,5.2,0,0,136.63,0.0
USER-04682,treatment,Desktop,Organic Search,North,Homepage,2,303.3,6.7,0,0,129.56,0.0
USER-04683,control,Desktop,Social,South,Pricing,5,219.6,6.2,1,0,122.48,0.0
USER-04684,control,Mobile,Social,South,Features,4,155.9,6.5,1,0,74.51,0.0
USER-04685,treatment,Tablet,Social,North,Pricing,4,255.4,6.6,0,0,101.52,0.0
USER-04686,treatment,Mobile,Paid Search,East,Pricing,5,168.2,3.4,0,0,167.91,0.0
USER-04687,treatment,Tablet,Paid Search,North,Homepage,2,160.3,7.5,1,0,91.37,0.0
USER-04688,control,Desktop,Paid Search,South,Pricing,6,230.5,7.4,0,0,147.09,0.0
USER-04689,treatment,Tablet,Paid Search,North,Pricing,4,208.0,5.7,0,0,114.64,0.0
USER-04690,treatment,Tablet,Email,North,Pricing,5,290.0,3.7,1,0,145.46,0.0
USER-04691,control,Mobile,Paid Search,East,Homepage,3,193.7,5.5,0,0,118.3,0.0
USER-04692,control,Mobile,Email,South,Features,8,105.8,8.3,0,0,102.93,0.0
USER-04693,control,Tablet,Paid Search,West,Homepage,3,254.7,2.9,0,0,115.6,0.0
USER-04694,control,Mobile,Email,West,Pricing,10,238.3,6.9,0,1,40.31,40.31
USER-04695,treatment,Mobile,Organic Search,East,Features,3,181.1,5.5,0,0,118.38,0.0
USER-04696,control,Desktop,Paid Search,East,Pricing,4,167.6,6.0,0,1,135.71,135.71
USER-04697,control,Mobile,Organic Search,South,Homepage,3,323.1,7.3,0,0,136.94,0.0
USER-04698,treatment,Mobile,Email,West,Pricing,4,256.5,4.1,1,0,95.37,0.0
USER-04699,treatment,Mobile,Paid Search,North,Features,5,211.2,7.3,1,0,132.24,0.0
USER-04700,treatment,Mobile,Organic Search,West,Pricing,4,280.8,5.4,1,1,114.01,114.01
USER-04701,treatment,Desktop,Paid Search,South,Pricing,6,212.1,6.3,1,0,109.98,0.0
USER-04702,control,Tablet,Social,North,Pricing,3,213.8,8.2,1,0,84.03,0.0
USER-04703,treatment,Tablet,Organic Search,East,Features,3,211.5,4.5,0,0,112.06,0.0
USER-04704,treatment,Desktop,Organic Search,East,Homepage,2,231.8,5.0,0,0,200.81,0.0
USER-04705,treatment,Desktop,Organic Search,West,Features,3,263.5,9.3,0,1,80.77,80.77
USER-04706,treatment,Mobile,Social,East,Features,4,277.6,4.9,1,0,93.88,0.0
USER-04707,control,Desktop,Social,East,Features,3,209.9,5.2,0,0,98.36,0.0
USER-04708,control,Mobile,Organic Search,South,Features,4,203.1,6.3,1,0,50.01,0.0
USER-04709,treatment,Mobile,Organic Search,East,Features,3,252.6,8.1,0,1,101.7,101.7
USER-04710,treatment,Mobile,Social,South,Homepage,4,149.5,8.0,1,1,82.19,82.19
USER-04711,control,Mobile,Email,West,Features,7,190.5,5.7,0,0,103.25,0.0
USER-04712,treatment,Mobile,Email,North,Pricing,2,182.2,5.5,1,0,59.19,0.0
USER-04713,treatment,Desktop,Email,South,Homepage,4,298.9,7.8,0,1,80.01,80.01
USER-04714,control,Mobile,Social,South,Features,5,203.3,3.9,0,0,147.69,0.0
USER-04715,control,Desktop,Paid Search,West,Features,4,286.2,2.4,0,0,127.77,0.0
USER-04716,control,Desktop,Organic Search,North,Pricing,6,137.4,4.6,0,0,96.16,0.0
USER-04717,treatment,Desktop,Paid Search,East,Homepage,6,318.1,6.6,0,1,124.44,124.44
USER-04718,treatment,Desktop,Social,East,Features,4,256.7,7.6,1,1,120.27,120.27
USER-04719,treatment,Desktop,Paid Search,North,Homepage,5,183.8,7.6,1,0,114.7,0.0
USER-04720,treatment,Mobile,Organic Search,North,Pricing,6,245.8,3.3,0,0,123.38,0.0
USER-04721,control,Desktop,Organic Search,North,Homepage,2,315.8,5.9,0,0,111.48,0.0
USER-04722,treatment,Mobile,Paid Search,North,Pricing,5,264.8,6.1,0,0,70.08,0.0
USER-04723,control,Mobile,Organic Search,East,Features,3,202.3,6.5,0,0,128.02,0.0
USER-04724,treatment,Mobile,Organic Search,North,Pricing,3,216.7,6.4,0,0,171.71,0.0
USER-04725,treatment,Tablet,Paid Search,West,Features,5,256.0,8.1,0,1,94.22,94.22
USER-04726,control,Tablet,Email,West,Pricing,6,180.2,4.9,0,1,171.21,171.21
USER-04727,treatment,Mobile,Organic Search,East,Features,4,288.7,4.7,1,0,100.3,0.0
USER-04728,control,Mobile,Organic Search,South,Features,7,247.4,5.5,0,0,84.77,0.0
USER-04729,treatment,Mobile,Email,North,Features,4,258.3,8.1,1,0,120.25,0.0
USER-04730,control,Mobile,Social,West,Pricing,5,165.6,5.6,0,1,93.49,93.49
USER-04731,treatment,Mobile,Paid Search,South,Homepage,6,135.6,8.1,0,0,110.14,0.0
USER-04732,control,Mobile,Email,North,Pricing,5,259.2,4.7,0,0,143.19,0.0
USER-04733,treatment,Desktop,Paid Search,East,Features,7,253.7,4.3,1,1,143.07,143.07
USER-04734,control,Mobile,Social,South,Pricing,4,159.1,2.8,0,0,167.06,0.0
USER-04735,treatment,Mobile,Social,North,Pricing,6,252.2,9.6,1,0,64.52,0.0
USER-04736,treatment,Mobile,Organic Search,East,Features,2,271.7,4.7,0,1,119.03,119.03
USER-04737,treatment,Desktop,Paid Search,East,Pricing,6,283.2,5.4,1,0,187.44,0.0
USER-04738,control,Mobile,Social,South,Pricing,5,190.0,9.1,0,0,137.82,0.0
USER-04739,treatment,Desktop,Email,East,Features,4,180.7,8.4,1,0,124.22,0.0
USER-04740,treatment,Mobile,Email,South,Pricing,5,251.9,6.0,0,0,84.45,0.0
USER-04741,control,Mobile,Organic Search,West,Features,1,316.0,9.2,0,1,92.01,92.01
USER-04742,control,Desktop,Social,South,Features,4,272.9,2.4,1,0,104.76,0.0
USER-04743,control,Desktop,Organic Search,North,Pricing,2,281.2,5.8,0,0,132.89,0.0
USER-04744,treatment,Mobile,Email,East,Pricing,5,202.2,7.9,1,1,121.34,121.34
USER-04745,treatment,Mobile,Paid Search,North,Homepage,4,214.5,8.6,1,1,123.39,123.39
USER-04746,control,Tablet,Social,North,Homepage,4,149.1,7.2,0,0,111.44,0.0
USER-04747,control,Desktop,Organic Search,South,Pricing,3,323.4,2.1,0,0,97.09,0.0
USER-04748,control,Mobile,Paid Search,North,Homepage,4,278.3,5.0,0,0,82.34,0.0
USER-04749,control,Mobile,Organic Search,East,Features,5,230.6,6.4,1,1,108.46,108.46
USER-04750,control,Desktop,Paid Search,East,Features,4,184.9,7.4,0,0,150.95,0.0
USER-04751,control,Mobile,Organic Search,South,Homepage,5,212.7,3.0,0,0,141.96,0.0
USER-04752,control,Mobile,Organic Search,North,Pricing,3,215.2,8.0,0,0,100.03,0.0
USER-04753,treatment,Desktop,Paid Search,West,Pricing,2,281.6,7.6,0,0,170.31,0.0
USER-04754,control,Desktop,Paid Search,South,Homepage,3,215.1,6.0,0,0,117.86,0.0
USER-04755,control,Desktop,Social,East,Features,5,241.0,6.8,0,0,113.29,0.0
USER-04756,control,Desktop,Email,South,Pricing,5,278.3,6.3,0,0,117.85,0.0
USER-04757,treatment,Desktop,Organic Search,West,Features,2,263.7,7.5,0,0,65.62,0.0
USER-04758,treatment,Mobile,Social,East,Pricing,6,287.8,7.8,0,0,155.59,0.0
USER-04759,treatment,Mobile,Paid Search,East,Pricing,6,182.4,4.8,0,0,155.58,0.0
USER-04760,treatment,Desktop,Organic Search,North,Features,3,195.3,5.5,0,0,118.4,0.0
USER-04761,control,Mobile,Paid Search,South,Features,1,232.1,4.6,0,0,69.98,0.0
USER-04762,control,Desktop,Social,West,Pricing,4,277.9,4.1,0,0,155.5,0.0
USER-04763,treatment,Desktop,Social,West,Homepage,4,312.7,5.0,1,0,140.05,0.0
USER-04764,control,Desktop,Organic Search,East,Pricing,4,202.3,4.8,0,0,120.58,0.0
USER-04765,control,Desktop,Organic Search,East,Features,4,218.5,6.1,1,0,116.57,0.0
USER-04766,control,Mobile,Email,West,Pricing,6,216.7,7.3,1,0,143.21,0.0
USER-04767,control,Desktop,Email,East,Features,9,166.2,9.6,0,1,105.53,105.53
USER-04768,control,Mobile,Email,East,Homepage,4,184.3,5.9,0,0,92.08,0.0
USER-04769,treatment,Mobile,Paid Search,North,Pricing,7,218.9,6.8,0,0,124.18,0.0
USER-04770,treatment,Mobile,Email,East,Pricing,5,238.6,4.6,1,0,131.75,0.0
USER-04771,control,Mobile,Email,South,Pricing,5,177.2,6.3,0,0,73.11,0.0
USER-04772,control,Mobile,Organic Search,North,Features,2,235.4,4.0,1,1,75.75,75.75
USER-04773,treatment,Mobile,Organic Search,South,Pricing,5,183.7,5.7,0,0,113.5,0.0
USER-04774,control,Desktop,Organic Search,West,Pricing,4,171.3,6.5,0,0,94.65,0.0
USER-04775,control,Tablet,Organic Search,South,Pricing,5,215.1,4.6,0,0,123.32,0.0
USER-04776,treatment,Tablet,Social,West,Features,2,173.6,6.4,0,0,156.26,0.0
USER-04777,control,Mobile,Paid Search,East,Pricing,5,169.0,3.9,1,0,87.76,0.0
USER-04778,control,Desktop,Email,South,Pricing,6,245.5,6.4,0,0,120.3,0.0
USER-04779,control,Mobile,Email,North,Pricing,4,189.5,8.7,0,0,88.22,0.0
USER-04780,treatment,Mobile,Organic Search,West,Features,6,233.4,9.7,1,1,158.39,158.39
USER-04781,treatment,Desktop,Paid Search,North,Features,6,297.1,9.8,1,0,141.05,0.0
USER-04782,treatment,Desktop,Organic Search,East,Pricing,5,207.9,6.2,0,0,124.53,0.0
USER-04783,treatment,Desktop,Email,East,Pricing,4,223.3,5.9,1,1,94.67,94.67
USER-04784,control,Desktop,Paid Search,South,Pricing,4,238.6,4.0,1,0,123.65,0.0
USER-04785,control,Desktop,Organic Search,South,Pricing,4,247.5,6.1,0,0,125.42,0.0
USER-04786,control,Desktop,Email,West,Features,6,231.9,6.9,0,0,107.62,0.0
USER-04787,control,Mobile,Paid Search,East,Homepage,5,176.7,9.7,0,0,77.96,0.0
USER-04788,control,Mobile,Social,East,Features,4,208.3,8.2,1,0,109.6,0.0
USER-04789,treatment,Desktop,Organic Search,South,Pricing,3,238.1,4.4,1,0,164.05,0.0
USER-04790,control,Desktop,Paid Search,South,Homepage,5,210.0,5.9,0,0,102.41,0.0
USER-04791,control,Tablet,Social,North,Features,4,205.3,5.8,0,0,137.5,0.0
USER-04792,control,Mobile,Paid Search,East,Pricing,5,178.9,6.3,0,0,111.74,0.0
USER-04793,treatment,Mobile,Social,South,Pricing,5,227.8,8.4,1,0,105.5,0.0
USER-04794,control,Mobile,Organic Search,North,Pricing,6,170.4,6.6,0,0,104.6,0.0
USER-04795,treatment,Mobile,Paid Search,East,Homepage,2,234.1,6.7,0,0,109.28,0.0
USER-04796,treatment,Desktop,Paid Search,West,Homepage,3,329.2,3.8,0,0,115.17,0.0
USER-04797,control,Tablet,Paid Search,South,Features,4,135.7,3.2,1,0,133.73,0.0
USER-04798,treatment,Desktop,Email,West,Pricing,5,262.7,7.2,0,1,180.25,180.25
USER-04799,control,Mobile,Email,East,Homepage,4,145.2,6.9,0,0,102.99,0.0
USER-04800,treatment,Mobile,Organic Search,South,Pricing,6,221.4,4.9,1,0,150.17,0.0
USER-04801,control,Mobile,Email,North,Features,7,171.8,6.3,0,0,94.3,0.0
USER-04802,control,Desktop,Organic Search,East,Features,2,207.8,7.2,0,1,112.47,112.47
USER-04803,control,Mobile,Social,East,Homepage,6,225.0,5.3,0,0,107.58,0.0
USER-04804,control,Desktop,Paid Search,East,Pricing,8,246.7,4.3,0,0,107.05,0.0
USER-04805,treatment,Desktop,Paid Search,North,Features,2,242.0,7.5,0,0,90.34,0.0
USER-04806,treatment,Desktop,Organic Search,South,Features,2,251.2,8.3,1,0,159.45,0.0
USER-04807,control,Mobile,Social,North,Homepage,5,264.9,3.6,1,1,38.62,38.62
USER-04808,control,Mobile,Paid Search,West,Features,2,227.4,6.9,0,0,123.21,0.0
USER-04809,control,Mobile,Social,East,Features,2,221.6,10.3,0,0,107.54,0.0
USER-04810,treatment,Mobile,Paid Search,West,Features,7,244.9,6.3,0,0,88.56,0.0
USER-04811,control,Desktop,Social,North,Homepage,4,211.0,6.7,0,1,138.05,138.05
USER-04812,treatment,Mobile,Organic Search,North,Features,5,279.5,6.7,0,0,102.11,0.0
USER-04813,control,Mobile,Social,West,Features,6,180.8,7.7,1,0,112.1,0.0
USER-04814,control,Tablet,Organic Search,North,Pricing,3,217.7,6.8,0,0,104.79,0.0
USER-04815,treatment,Desktop,Organic Search,West,Homepage,3,288.3,6.4,0,0,97.65,0.0
USER-04816,control,Mobile,Email,West,Pricing,4,195.9,4.1,0,1,111.78,111.78
USER-04817,treatment,Tablet,Paid Search,South,Homepage,6,251.8,5.4,1,1,116.91,116.91
USER-04818,control,Desktop,Paid Search,South,Homepage,3,209.2,5.7,0,0,111.05,0.0
USER-04819,control,Mobile,Organic Search,East,Pricing,5,203.9,6.4,0,0,50.47,0.0
USER-04820,control,Mobile,Paid Search,East,Homepage,6,78.8,7.4,1,0,107.0,0.0
USER-04821,treatment,Desktop,Paid Search,North,Pricing,2,292.9,5.2,0,0,131.14,0.0
USER-04822,control,Mobile,Paid Search,East,Features,2,264.1,8.4,1,0,173.74,0.0
USER-04823,control,Desktop,Paid Search,West,Pricing,3,292.9,3.3,0,0,91.07,0.0
USER-04824,treatment,Mobile,Social,North,Features,6,302.6,7.6,1,1,47.97,47.97
USER-04825,treatment,Desktop,Organic Search,North,Pricing,5,283.1,5.0,1,0,92.57,0.0
USER-04826,control,Desktop,Organic Search,North,Homepage,5,222.0,7.3,0,0,115.68,0.0
USER-04827,treatment,Mobile,Social,East,Features,7,296.7,8.4,0,0,152.23,0.0
USER-04828,control,Mobile,Paid Search,West,Homepage,5,285.4,7.9,0,0,88.84,0.0
USER-04829,treatment,Tablet,Social,North,Homepage,5,204.4,4.0,0,0,58.18,0.0
USER-04830,control,Tablet,Email,South,Features,2,137.8,6.8,0,0,118.78,0.0
USER-04831,control,Mobile,Organic Search,West,Homepage,3,224.5,2.4,0,1,94.34,94.34
USER-04832,control,Mobile,Social,North,Features,4,286.8,7.1,0,0,172.2,0.0
USER-04833,treatment,Mobile,Organic Search,South,Homepage,4,180.3,5.7,1,0,145.56,0.0
USER-04834,control,Mobile,Paid Search,South,Pricing,2,285.0,5.4,0,0,89.77,0.0
USER-04835,treatment,Mobile,Paid Search,South,Features,6,256.5,7.2,0,0,118.07,0.0
USER-04836,treatment,Desktop,Email,North,Pricing,3,326.6,5.3,0,0,76.5,0.0
USER-04837,control,Mobile,Paid Search,West,Features,2,198.6,11.1,0,0,60.44,0.0
USER-04838,control,Mobile,Paid Search,North,Pricing,3,220.6,3.7,1,0,127.45,0.0
USER-04839,treatment,Desktop,Email,South,Features,3,224.4,5.6,1,1,112.04,112.04
USER-04840,treatment,Desktop,Social,North,Homepage,7,243.7,5.5,0,0,138.75,0.0
USER-04841,treatment,Mobile,Organic Search,West,Homepage,5,225.3,4.6,1,0,62.29,0.0
USER-04842,control,Mobile,Organic Search,North,Pricing,7,181.2,3.4,0,1,126.26,126.26
USER-04843,control,Mobile,Organic Search,South,Pricing,3,157.6,5.5,0,0,119.3,0.0
USER-04844,control,Tablet,Organic Search,East,Homepage,6,231.4,5.9,0,0,88.06,0.0
USER-04845,treatment,Desktop,Social,North,Pricing,4,275.2,5.8,0,0,102.41,0.0
USER-04846,control,Mobile,Organic Search,North,Pricing,6,175.6,7.2,0,0,126.76,0.0
USER-04847,control,Desktop,Paid Search,West,Features,5,101.9,5.2,0,0,155.2,0.0
USER-04848,control,Mobile,Paid Search,West,Features,4,146.9,6.8,0,0,123.84,0.0
USER-04849,control,Desktop,Social,North,Pricing,6,180.4,6.7,0,1,144.53,144.53
USER-04850,control,Tablet,Organic Search,West,Pricing,3,240.7,6.7,0,1,95.63,95.63
USER-04851,control,Mobile,Social,East,Pricing,3,238.9,5.2,0,0,127.38,0.0
USER-04852,treatment,Mobile,Social,North,Pricing,5,209.6,6.2,1,0,117.73,0.0
USER-04853,control,Mobile,Organic Search,South,Pricing,5,246.4,2.5,1,0,150.71,0.0
USER-04854,control,Mobile,Paid Search,North,Features,6,208.9,4.4,0,0,126.09,0.0
USER-04855,control,Desktop,Email,West,Features,2,272.0,7.6,0,0,99.85,0.0
USER-04856,treatment,Mobile,Paid Search,North,Homepage,4,163.7,4.9,1,1,102.81,102.81
USER-04857,treatment,Mobile,Paid Search,South,Homepage,7,199.9,5.9,0,0,146.31,0.0
USER-04858,control,Mobile,Paid Search,North,Pricing,6,200.1,4.7,0,0,134.91,0.0
USER-04859,control,Desktop,Organic Search,West,Pricing,3,177.2,5.1,1,0,138.99,0.0
USER-04860,control,Desktop,Email,North,Features,5,279.9,5.5,0,0,150.32,0.0
USER-04861,control,Mobile,Email,South,Homepage,3,259.9,5.1,0,0,129.69,0.0
USER-04862,control,Mobile,Social,West,Pricing,4,127.1,6.2,0,0,122.75,0.0
USER-04863,treatment,Desktop,Paid Search,North,Features,3,332.3,7.5,0,0,114.68,0.0
USER-04864,treatment,Desktop,Email,West,Pricing,4,203.4,5.8,0,0,126.48,0.0
USER-04865,control,Desktop,Email,North,Features,6,245.6,7.1,1,0,140.23,0.0
USER-04866,treatment,Desktop,Email,North,Homepage,4,230.8,4.7,1,0,107.04,0.0
USER-04867,treatment,Mobile,Organic Search,East,Homepage,2,189.6,4.8,0,0,126.65,0.0
USER-04868,treatment,Desktop,Paid Search,North,Homepage,5,233.7,4.0,0,0,167.87,0.0
USER-04869,treatment,Mobile,Organic Search,South,Pricing,6,302.4,7.1,0,0,141.85,0.0
USER-04870,treatment,Mobile,Paid Search,South,Pricing,1,199.6,5.2,0,0,137.95,0.0
USER-04871,treatment,Desktop,Social,West,Pricing,2,236.4,4.7,1,1,151.81,151.81
USER-04872,treatment,Mobile,Email,North,Features,4,275.1,5.5,1,0,127.12,0.0
USER-04873,control,Desktop,Social,North,Pricing,7,249.9,6.2,1,0,134.52,0.0
USER-04874,treatment,Mobile,Organic Search,South,Features,4,177.2,6.5,0,1,133.57,133.57
USER-04875,treatment,Mobile,Paid Search,West,Pricing,3,210.4,7.9,0,0,79.17,0.0
USER-04876,treatment,Mobile,Email,East,Pricing,3,171.1,4.6,1,1,98.42,98.42
USER-04877,control,Desktop,Organic Search,West,Pricing,5,238.7,6.8,0,1,192.11,192.11
USER-04878,control,Mobile,Email,North,Features,6,116.1,5.3,0,0,69.68,0.0
USER-04879,control,Desktop,Organic Search,South,Homepage,4,213.0,5.5,0,0,71.54,0.0
USER-04880,control,Mobile,Organic Search,West,Features,5,212.5,8.2,0,0,89.54,0.0
USER-04881,treatment,Desktop,Paid Search,East,Homepage,5,233.9,7.2,0,0,114.53,0.0
USER-04882,treatment,Mobile,Social,East,Homepage,3,217.2,5.9,1,0,103.54,0.0
USER-04883,control,Mobile,Organic Search,North,Homepage,2,180.0,7.2,0,0,90.25,0.0
USER-04884,control,Mobile,Social,East,Homepage,2,249.4,4.5,0,0,87.09,0.0
USER-04885,control,Desktop,Social,West,Features,4,240.3,6.2,0,0,126.91,0.0
USER-04886,control,Mobile,Organic Search,West,Pricing,3,288.7,4.2,0,0,134.03,0.0
USER-04887,control,Desktop,Paid Search,West,Homepage,6,262.7,4.3,1,0,146.99,0.0
USER-04888,treatment,Mobile,Organic Search,West,Homepage,2,213.2,7.1,1,0,101.33,0.0
USER-04889,control,Mobile,Organic Search,South,Features,2,218.4,7.0,1,0,130.57,0.0
USER-04890,control,Desktop,Paid Search,North,Pricing,5,337.4,6.7,1,0,105.91,0.0
USER-04891,treatment,Tablet,Paid Search,South,Homepage,2,246.9,5.5,1,0,133.43,0.0
USER-04892,treatment,Mobile,Social,North,Features,5,213.5,10.1,0,1,90.47,90.47
USER-04893,treatment,Tablet,Organic Search,East,Pricing,6,144.6,4.4,0,0,118.15,0.0
USER-04894,treatment,Mobile,Organic Search,South,Homepage,2,144.2,7.7,1,0,122.47,0.0
USER-04895,control,Desktop,Paid Search,East,Features,4,289.9,6.5,1,0,88.33,0.0
USER-04896,treatment,Tablet,Organic Search,West,Homepage,5,227.0,5.6,0,0,93.37,0.0
USER-04897,treatment,Mobile,Email,West,Homepage,6,157.9,4.2,0,0,91.9,0.0
USER-04898,treatment,Mobile,Paid Search,West,Features,4,217.8,4.8,1,1,143.96,143.96
USER-04899,treatment,Desktop,Social,East,Homepage,4,208.0,8.5,1,0,94.54,0.0
USER-04900,treatment,Mobile,Paid Search,West,Pricing,5,183.8,4.8,0,0,102.49,0.0
USER-04901,control,Desktop,Paid Search,North,Homepage,4,164.3,4.8,1,0,138.62,0.0
USER-04902,treatment,Desktop,Email,West,Pricing,7,290.0,7.6,1,0,109.18,0.0
USER-04903,treatment,Tablet,Paid Search,East,Pricing,3,192.3,5.4,1,0,127.31,0.0
USER-04904,treatment,Desktop,Social,West,Homepage,3,175.6,5.2,1,0,136.23,0.0
USER-04905,control,Mobile,Paid Search,East,Homepage,9,187.5,5.4,0,0,58.08,0.0
USER-04906,treatment,Desktop,Paid Search,West,Pricing,2,302.8,3.8,0,0,121.43,0.0
USER-04907,control,Mobile,Organic Search,South,Homepage,4,98.3,4.8,0,0,74.18,0.0
USER-04908,control,Mobile,Paid Search,North,Pricing,4,174.8,4.7,0,0,127.27,0.0
USER-04909,treatment,Mobile,Paid Search,North,Homepage,5,299.0,2.2,0,1,150.83,150.83
USER-04910,treatment,Mobile,Organic Search,West,Features,4,270.2,7.1,1,0,141.24,0.0
USER-04911,control,Mobile,Email,South,Features,7,248.4,8.4,0,1,95.84,95.84
USER-04912,treatment,Desktop,Organic Search,West,Features,2,172.0,6.2,0,0,137.33,0.0
USER-04913,control,Tablet,Social,East,Features,4,208.5,5.1,0,0,99.78,0.0
USER-04914,treatment,Mobile,Paid Search,East,Pricing,1,194.6,7.5,0,0,62.7,0.0
USER-04915,treatment,Mobile,Email,East,Homepage,6,200.7,4.6,1,1,128.72,128.72
USER-04916,control,Desktop,Organic Search,East,Features,5,258.3,3.8,0,0,108.94,0.0
USER-04917,control,Mobile,Social,South,Pricing,8,132.0,7.6,0,0,125.08,0.0
USER-04918,control,Mobile,Paid Search,North,Features,6,215.7,5.0,1,1,98.31,98.31
USER-04919,treatment,Tablet,Organic Search,East,Features,6,249.9,2.4,1,1,108.1,108.1
USER-04920,control,Mobile,Paid Search,South,Pricing,5,125.8,2.9,0,0,149.62,0.0
USER-04921,control,Mobile,Paid Search,East,Pricing,4,131.6,4.9,1,0,75.04,0.0
USER-04922,treatment,Mobile,Organic Search,West,Features,4,250.8,8.0,1,0,129.64,0.0
USER-04923,treatment,Desktop,Organic Search,East,Pricing,9,251.0,5.0,0,0,144.18,0.0
USER-04924,treatment,Mobile,Organic Search,North,Homepage,6,228.7,6.3,0,0,72.02,0.0
USER-04925,treatment,Desktop,Paid Search,South,Homepage,5,208.3,6.9,1,1,120.24,120.24
USER-04926,treatment,Mobile,Paid Search,West,Pricing,3,241.8,7.1,0,0,78.81,0.0
USER-04927,control,Tablet,Social,North,Pricing,4,155.0,5.3,0,0,136.02,0.0
USER-04928,treatment,Mobile,Paid Search,West,Features,2,230.2,8.9,1,0,95.28,0.0
USER-04929,treatment,Mobile,Organic Search,West,Features,3,234.7,7.1,0,0,92.06,0.0
